matched_string,repository,file_path,line_number,line_content
oeis.org/A001622,github.com/lazybootsafe/Go-Learning-With-Hack,go-audit/go1.5.1.src_with_remark/src/math/const.go,11,Phi = 1.61803398874989484820458683436563811772030917980576286213544862 // http://oeis.org/A001622
oeis.org/A002193,github.com/lazybootsafe/Go-Learning-With-Hack,go-audit/go1.5.1.src_with_remark/src/math/const.go,13,Sqrt2   = 1.41421356237309504880168872420969807856967187537694807317667974 // http://oeis.org/A002193
oeis.org/A019774,github.com/lazybootsafe/Go-Learning-With-Hack,go-audit/go1.5.1.src_with_remark/src/math/const.go,14,SqrtE   = 1.64872127070012814684865078781416357165377610071014801157507931 // http://oeis.org/A019774
oeis.org/A002161,github.com/lazybootsafe/Go-Learning-With-Hack,go-audit/go1.5.1.src_with_remark/src/math/const.go,15,SqrtPi  = 1.77245385090551602729816748334114518279754945612238712821380779 // http://oeis.org/A002161
oeis.org/A139339,github.com/lazybootsafe/Go-Learning-With-Hack,go-audit/go1.5.1.src_with_remark/src/math/const.go,16,SqrtPhi = 1.27201964951406896425242246173749149171560804184009624861664038 // http://oeis.org/A139339
oeis.org/A002162,github.com/lazybootsafe/Go-Learning-With-Hack,go-audit/go1.5.1.src_with_remark/src/math/const.go,18,Ln2    = 0.693147180559945309417232121458176568075500134360255254120680009 // http://oeis.org/A002162
oeis.org/A002392,github.com/lazybootsafe/Go-Learning-With-Hack,go-audit/go1.5.1.src_with_remark/src/math/const.go,20,Ln10   = 2.30258509299404568401799145468436420760110148862877297603332790 // http://oeis.org/A002392
oeis.org/A000110,github.com/lcn2/calc,cal/README,519,http://oeis.org/A000110
oeis.org/A002117,github.com/ldebug/BetaShield,3rd/boost/math/constants/calculate_constants.hpp,598,// http://oeis.org/A002117/constant
oeis.org/A006752,github.com/ldebug/BetaShield,3rd/boost/math/constants/calculate_constants.hpp,654,{ // http://oeis.org/A006752/constant
oeis.org/A001113,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,52,"constexpr double e          = 2.7182818284590452354, // (0x1.5bf0a8b145749P+1) https://oeis.org/A001113"
oeis.org/A001620,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,53,"egamma     = .57721566490153286061, // (0x1.2788cfc6fb619P-1) https://oeis.org/A001620"
oeis.org/A002162,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,54,"ln2        = .69314718055994530942, // (0x1.62e42fefa39efP-1) https://oeis.org/A002162"
oeis.org/A002392,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,55,"ln10       = 2.3025850929940456840, // (0x1.24bb1bbb55516P+1) https://oeis.org/A002392"
oeis.org/A000796,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,58,"pi         = 3.1415926535897932385, // (0x1.921fb54442d18P+1) https://oeis.org/A000796"
oeis.org/A049541,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,59,"inv_pi     = .31830988618379067154, // (0x1.45f306bc9c883P-2) https://oeis.org/A049541"
oeis.org/A002161,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,60,"sqrtpi     = 1.7724538509055160273, // (0x1.c5bf891b4ef6bP+0) https://oeis.org/A002161"
oeis.org/A087197,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,61,"inv_sqrtpi = .56418958354775628695, // (0x1.20dd750429b6dP-1) https://oeis.org/A087197"
oeis.org/A00219,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,62,"sqrt2      = 1.4142135623730950488, // (0x1.6a09e667f3bcdP+0) https://oeis.org/A00219"
oeis.org/A002194,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,64,"sqrt3      = 1.7320508075688772935, // (0x1.bb67ae8584caaP+0) https://oeis.org/A002194"
oeis.org/A001622,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,66,phi        = 1.6180339887498948482; // (0x1.9e3779b97f4a8P+0) https://oeis.org/A001622
oeis.org/A001113,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,67,"constexpr float ef          = 2.71828183F, // (0x1.5bf0a8P+1) https://oeis.org/A001113"
oeis.org/A001620,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,68,"egammaf     = .577215665F, // (0x1.2788d0P-1) https://oeis.org/A001620"
oeis.org/A002162,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,69,"ln2f        = .693147181F, // (0x1.62e430P-1) https://oeis.org/A002162"
oeis.org/A002392,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,70,"ln10f       = 2.30258509F, // (0x1.26bb1cP+1) https://oeis.org/A002392"
oeis.org/A000796,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,73,"pif         = 3.14159265F, // (0x1.921fb6P+1) https://oeis.org/A000796"
oeis.org/A049541,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,74,"inv_pif     = .318309886F, // (0x1.45f306P-2) https://oeis.org/A049541"
oeis.org/A002161,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,75,"sqrtpif     = 1.77245385F, // (0x1.c5bf8aP+0) https://oeis.org/A002161"
oeis.org/A087197,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,76,"inv_sqrtpif = .564189584F, // (0x1.20dd76P-1) https://oeis.org/A087197"
oeis.org/A002193,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,77,"sqrt2f      = 1.41421356F, // (0x1.6a09e6P+0) https://oeis.org/A002193"
oeis.org/A002194,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,79,"sqrt3f      = 1.73205081F, // (0x1.bb67aeP+0) https://oeis.org/A002194"
oeis.org/A001622,github.com/leaningtech/cheerp-compiler,llvm/include/llvm/Support/MathExtras.h,81,phif        = 1.61803399F; // (0x1.9e377aP+0) https://oeis.org/A001622
oeis.org/A000108,github.com/leanprover-community/mathlib4,Mathlib/Combinatorics/Enumerative/Catalan.lean,18,The Catalan numbers (http://oeis.org/A000108) are probably the most ubiquitous sequence of integers
oeis.org/A006318,github.com/leanprover-community/mathlib4,Mathlib/Combinatorics/Enumerative/Schroder.lean,23,The Schröder numbers (https://oeis.org/A006318) are a sequence of integers that appear in various
oeis.org/A248380,github.com/leanprover-community/mathlib4,Mathlib/Combinatorics/SimpleGraph/StronglyRegular.lean,68,/-- **Conway's 99-graph problem** (from https://oeis.org/A248380/a248380.pdf)
oeis.org/A000081,github.com/lecopivo/SciLean,SciLean/Modules/FiniteElement/Mesh/Prism.lean,107,https://oeis.org/A000081
oeis.org/A000045,github.com/leegao/RegexEnumerator,RAW.md,184,# Fibonacci numbers: https://oeis.org/A000045
oeis.org/A020701,github.com/leegao/RegexEnumerator,RAW.md,185,"# Pisot sequences E(3,5), P(3,5): https://oeis.org/A020701"
oeis.org/A212804,github.com/leegao/RegexEnumerator,RAW.md,186,# Expansion of (1-x)/(1-x-x^2): https://oeis.org/A212804
oeis.org/A020695,github.com/leegao/RegexEnumerator,RAW.md,187,"# Pisot sequence E(2,3): https://oeis.org/A020695"
oeis.org/A071679,github.com/leegao/RegexEnumerator,RAW.md,188,"# Least k such that the maximum number of elements among the continued fractions for k/1, k/2, k/3, k/4 : https://oeis.org/A071679"
oeis.org/A132636,github.com/leegao/RegexEnumerator,RAW.md,189,# a(n) = Fibonacci(n) mod n^3: https://oeis.org/A132636
oeis.org/A185357,github.com/leegao/RegexEnumerator,RAW.md,190,# Expansion of 1/(1 - x - x^2 + x^18 - x^20): https://oeis.org/A185357
oeis.org/A264800,github.com/leegao/RegexEnumerator,RAW.md,191,# Nearly-Fibonacci sequence: https://oeis.org/A264800
oeis.org/A020712,github.com/leegao/RegexEnumerator,RAW.md,192,"# Pisot sequences E(5,8), P(5,8): https://oeis.org/A020712"
oeis.org/A024595,github.com/leegao/RegexEnumerator,RAW.md,193,# a(n) = s(1)t(n) + s(2)t(n-1) + : https://oeis.org/A024595
oeis.org/A000045,github.com/leegao/RegexEnumerator,RAW.md,705,1. Fibonacci numbers: https://oeis.org/A000045
oeis.org/A020701,github.com/leegao/RegexEnumerator,RAW.md,706,"1. Pisot sequences E(3,5), P(3,5): https://oeis.org/A020701"
oeis.org/A177194,github.com/leegao/RegexEnumerator,RAW.md,707,1. Fibonacci numbers whose decimal expansion does not contain any digit 0: https://oeis.org/A177194
oeis.org/A212804,github.com/leegao/RegexEnumerator,RAW.md,708,1. Expansion of (1-x)/(1-x-x^2): https://oeis.org/A212804
oeis.org/A020695,github.com/leegao/RegexEnumerator,RAW.md,709,"1. Pisot sequence E(2,3): https://oeis.org/A020695"
oeis.org/A071679,github.com/leegao/RegexEnumerator,RAW.md,710,"1. Least k such that the maximum number of elements among the continued fractions for k/1, k/2, k/3, k/4 : https://oeis.org/A071679"
oeis.org/A132636,github.com/leegao/RegexEnumerator,RAW.md,711,1. a(n) = Fibonacci(n) mod n^3: https://oeis.org/A132636
oeis.org/A185357,github.com/leegao/RegexEnumerator,RAW.md,712,1. Expansion of 1/(1 - x - x^2 + x^18 - x^20): https://oeis.org/A185357
oeis.org/A243063,github.com/leegao/RegexEnumerator,RAW.md,713,1. Numbers generated by a Fibonacci-like sequence in which zeros are suppressed: https://oeis.org/A243063
oeis.org/A177247,github.com/leegao/RegexEnumerator,RAW.md,714,1. Fibonacci numbers Fib(n) whose decimal expansion does not contain any digit 6: https://oeis.org/A177247
oeis.org/A000073,github.com/leegao/RegexEnumerator,RAW.md,733,1. Tribonacci numbers: https://oeis.org/A000073
oeis.org/A001401,github.com/leegao/RegexEnumerator,RAW.md,770,1. Number of partitions of n into at most 5 parts: https://oeis.org/A001401
oeis.org/A026811,github.com/leegao/RegexEnumerator,RAW.md,771,1. Number of partitions of n in which the greatest part is 5: https://oeis.org/A026811
oeis.org/A000332,github.com/leegao/RegexEnumerator,RAW.md,790,"1. Binomial coefficient binomial(n,4) = n*(n-1)*(n-2)*(n-3)/24: https://oeis.org/A000332"
oeis.org/A000079,github.com/leegao/RegexEnumerator,RAW.md,809,1. Powers of 2: https://oeis.org/A000079
oeis.org/A011782,github.com/leegao/RegexEnumerator,RAW.md,810,1. Expansion of (1-x)/(1-2*x) in powers of x: https://oeis.org/A011782
oeis.org/A131577,github.com/leegao/RegexEnumerator,RAW.md,811,1. Zero followed by powers of 2 (cf: https://oeis.org/A131577
oeis.org/A151821,github.com/leegao/RegexEnumerator,RAW.md,812,"1. Powers of 2, omitting 2 itself: https://oeis.org/A151821"
oeis.org/A046055,github.com/leegao/RegexEnumerator,RAW.md,813,1. Orders of finite Abelian groups having the incrementally largest numbers of nonisomorphic forms (A046054): https://oeis.org/A046055
oeis.org/A034008,github.com/leegao/RegexEnumerator,RAW.md,814,1. a(n) = floor(2^|n-1|/2): https://oeis.org/A034008
oeis.org/A090129,github.com/leegao/RegexEnumerator,RAW.md,815,1. Smallest exponent such that -1+3^a(n) is divisible by 2^n: https://oeis.org/A090129
oeis.org/A020707,github.com/leegao/RegexEnumerator,RAW.md,816,"1. Pisot sequences E(4,8), L(4,8), P(4,8), T(4,8): https://oeis.org/A020707"
oeis.org/A273109,github.com/leegao/RegexEnumerator,RAW.md,817,1. Numbers n such that in the difference triangle of the divisors of n (including the divisors of n) the diagonal from the bottom entry to n gives the divisors of n: https://oeis.org/A273109
oeis.org/A155559,github.com/leegao/RegexEnumerator,RAW.md,818,1. a(n)=2*A131577(n): https://oeis.org/A155559
oeis.org/A105674,github.com/leegao/RegexEnumerator,RAW.md,837,1. Highest minimal distance of any Type I (strictly) singly-even binary self-dual code of length 2n: https://oeis.org/A105674
oeis.org/A001299,github.com/leegao/RegexEnumerator,RAW.md,838,"1. Number of ways of making change for n cents using coins of 1, 5, 10, 25 cents: https://oeis.org/A001299"
oeis.org/A001300,github.com/leegao/RegexEnumerator,RAW.md,839,"1. Number of ways of making change for n cents using coins of 1, 5, 10, 25, 50 cents: https://oeis.org/A001300"
oeis.org/A169718,github.com/leegao/RegexEnumerator,RAW.md,840,"1. Number of ways of making change for n cents using coins of 1, 5, 10, 25, 50 and 100 cents: https://oeis.org/A169718"
oeis.org/A001306,github.com/leegao/RegexEnumerator,RAW.md,841,"1. Number of ways of making change for n cents using coins of 1, 5, 10, 20, 50, 100 cents: https://oeis.org/A001306"
oeis.org/A130496,github.com/leegao/RegexEnumerator,RAW.md,842,"1. Repetition of even numbers, with initial zeros, five times: https://oeis.org/A130496"
oeis.org/A187243,github.com/leegao/RegexEnumerator,RAW.md,843,"1. Number of ways of making change for n cents using coins of 1, 5, 10 cents: https://oeis.org/A187243"
oeis.org/A260984,github.com/leegao/RegexEnumerator,RAW.md,844,1. Coefficients of the mock theta function chibar(q): https://oeis.org/A260984
oeis.org/A000045,github.com/leegao/RegexEnumerator,RAW.md,863,1. Fibonacci numbers: https://oeis.org/A000045
oeis.org/A020701,github.com/leegao/RegexEnumerator,RAW.md,864,"1. Pisot sequences E(3,5), P(3,5): https://oeis.org/A020701"
oeis.org/A212804,github.com/leegao/RegexEnumerator,RAW.md,865,1. Expansion of (1-x)/(1-x-x^2): https://oeis.org/A212804
oeis.org/A020695,github.com/leegao/RegexEnumerator,RAW.md,866,"1. Pisot sequence E(2,3): https://oeis.org/A020695"
oeis.org/A071679,github.com/leegao/RegexEnumerator,RAW.md,867,"1. Least k such that the maximum number of elements among the continued fractions for k/1, k/2, k/3, k/4 : https://oeis.org/A071679"
oeis.org/A132636,github.com/leegao/RegexEnumerator,RAW.md,868,1. a(n) = Fibonacci(n) mod n^3: https://oeis.org/A132636
oeis.org/A185357,github.com/leegao/RegexEnumerator,RAW.md,869,1. Expansion of 1/(1 - x - x^2 + x^18 - x^20): https://oeis.org/A185357
oeis.org/A264800,github.com/leegao/RegexEnumerator,RAW.md,870,1. Nearly-Fibonacci sequence: https://oeis.org/A264800
oeis.org/A020712,github.com/leegao/RegexEnumerator,RAW.md,871,"1. Pisot sequences E(5,8), P(5,8): https://oeis.org/A020712"
oeis.org/A024595,github.com/leegao/RegexEnumerator,RAW.md,872,1. a(n) = s(1)t(n) + s(2)t(n-1) + : https://oeis.org/A024595
oeis.org/A000045,github.com/leegao/RegexEnumerator,README.md,178,# Fibonacci numbers: https://oeis.org/A000045
oeis.org/A020701,github.com/leegao/RegexEnumerator,README.md,179,"# Pisot sequences E(3,5), P(3,5): https://oeis.org/A020701"
oeis.org/A212804,github.com/leegao/RegexEnumerator,README.md,180,# Expansion of (1-x)/(1-x-x^2): https://oeis.org/A212804
oeis.org/A020695,github.com/leegao/RegexEnumerator,README.md,181,"# Pisot sequence E(2,3): https://oeis.org/A020695"
oeis.org/A071679,github.com/leegao/RegexEnumerator,README.md,182,"# Least k such that the maximum number of elements among the continued fractions for k/1, k/2, k/3, k/4 : https://oeis.org/A071679"
oeis.org/A132636,github.com/leegao/RegexEnumerator,README.md,183,# a(n) = Fibonacci(n) mod n^3: https://oeis.org/A132636
oeis.org/A185357,github.com/leegao/RegexEnumerator,README.md,184,# Expansion of 1/(1 - x - x^2 + x^18 - x^20): https://oeis.org/A185357
oeis.org/A264800,github.com/leegao/RegexEnumerator,README.md,185,# Nearly-Fibonacci sequence: https://oeis.org/A264800
oeis.org/A020712,github.com/leegao/RegexEnumerator,README.md,186,"# Pisot sequences E(5,8), P(5,8): https://oeis.org/A020712"
oeis.org/A024595,github.com/leegao/RegexEnumerator,README.md,187,# a(n) = s(1)t(n) + s(2)t(n-1) + : https://oeis.org/A024595
oeis.org/A000045,github.com/leegao/RegexEnumerator,README.md,565,1. Fibonacci numbers: https://oeis.org/A000045
oeis.org/A020701,github.com/leegao/RegexEnumerator,README.md,566,"1. Pisot sequences E(3,5), P(3,5): https://oeis.org/A020701"
oeis.org/A177194,github.com/leegao/RegexEnumerator,README.md,567,1. Fibonacci numbers whose decimal expansion does not contain any digit 0: https://oeis.org/A177194
oeis.org/A212804,github.com/leegao/RegexEnumerator,README.md,568,1. Expansion of (1-x)/(1-x-x^2): https://oeis.org/A212804
oeis.org/A020695,github.com/leegao/RegexEnumerator,README.md,569,"1. Pisot sequence E(2,3): https://oeis.org/A020695"
oeis.org/A071679,github.com/leegao/RegexEnumerator,README.md,570,"1. Least k such that the maximum number of elements among the continued fractions for k/1, k/2, k/3, k/4 : https://oeis.org/A071679"
oeis.org/A132636,github.com/leegao/RegexEnumerator,README.md,571,1. a(n) = Fibonacci(n) mod n^3: https://oeis.org/A132636
oeis.org/A185357,github.com/leegao/RegexEnumerator,README.md,572,1. Expansion of 1/(1 - x - x^2 + x^18 - x^20): https://oeis.org/A185357
oeis.org/A243063,github.com/leegao/RegexEnumerator,README.md,573,1. Numbers generated by a Fibonacci-like sequence in which zeros are suppressed: https://oeis.org/A243063
oeis.org/A177247,github.com/leegao/RegexEnumerator,README.md,574,1. Fibonacci numbers Fib(n) whose decimal expansion does not contain any digit 6: https://oeis.org/A177247
oeis.org/A000073,github.com/leegao/RegexEnumerator,README.md,589,1. Tribonacci numbers: https://oeis.org/A000073
oeis.org/A001401,github.com/leegao/RegexEnumerator,README.md,618,1. Number of partitions of n into at most 5 parts: https://oeis.org/A001401
oeis.org/A026811,github.com/leegao/RegexEnumerator,README.md,619,1. Number of partitions of n in which the greatest part is 5: https://oeis.org/A026811
